unique_ID_1,snap_wave1,imputed_snap_wave1,wave ID,marital status,sex,hispanic origin,race,education,citizenship,snap,employment,state,age,imputed_snap,SNAP_wave1,SNAP
038860382777_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE,No,No
038860382777_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE,No,No
038860382777_103,Not SNAP covered,FALSE,2,"Married, spouse absent",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,22,FALSE,No,No
038860382777_104,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,20,FALSE,No,No
038860382777_105,Not SNAP covered,FALSE,2,"Married, spouse absent",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,24,FALSE,No,No
038860382781_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,58,FALSE,No,No
038860382781_103,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE,No,No
038860382781_104,SNAP covered,FALSE,2,Never married,Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,22,FALSE,Yes,No
038860382832_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,29,FALSE,No,No
038860382832_102,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,67,FALSE,No,Yes
038860382967_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,48,FALSE,No,No
038860382967_102,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,81,FALSE,No,No
038860382967_103,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,21,FALSE,No,No
038860382971_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,37,FALSE,No,No
038860382971_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,32,FALSE,No,No
038860382972_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Kentucky,50,FALSE,No,No
038860382972_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Kentucky,59,FALSE,No,No
038860382994_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,Other,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,77,FALSE,No,No
038860382994_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,51,FALSE,No,No
038860382994_104,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,45,FALSE,No,No
038860400071_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,68,FALSE,No,No
038860400071_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,64,FALSE,No,No
038860400285_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,24,FALSE,No,No
038860400285_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Asian,Some college,US citizen,Not SNAP covered,"With a job at least 1 but not all weeks, no time on layoff and no time looking for work",Alabama,25,FALSE,No,No
038860400458_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,86,FALSE,No,No
038860400475_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,41,TRUE,No,Yes
038860400475_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, on layoff or looking for work all weeks",Virginia,39,TRUE,No,Yes
038860400475_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, on layoff or looking for work all weeks",Virginia,17,TRUE,No,Yes
038860400519_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,82,FALSE,No,No
038860400519_102,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,86,FALSE,No,No
038860400626_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,54,FALSE,No,No
038860400730_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,60,FALSE,No,No
038860400814_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,65,FALSE,No,No
038860400882_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,56,FALSE,No,No
038860400882_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,57,FALSE,No,No
038860400882_103,SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,38,TRUE,Yes,Yes
038860400882_104,SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,30,FALSE,Yes,Yes
038860403071_101,SNAP covered,FALSE,2,Divorced,Female,Non hispanic,Black,Some college,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,47,FALSE,Yes,Yes
038860403125_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,68,FALSE,No,No
038860403125_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,64,FALSE,No,No
038860403179_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,44,FALSE,No,No
038860403179_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,16,FALSE,No,No
038860403179_104,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Alabama,25,TRUE,No,No
038860403444_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,28,FALSE,No,No
038860403444_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,22,FALSE,No,No
038860403534_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,64,FALSE,No,No
038860403534_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,74,FALSE,No,No
038860403626_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,53,FALSE,No,No
038860403781_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE,No,No
038860403781_102,Not SNAP covered,FALSE,2,Separated,Male,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,35,FALSE,No,No
038860403832_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,53,FALSE,No,No
038860403832_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,High school,Non US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,46,FALSE,No,No
038860403848_101,SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,64,FALSE,Yes,Yes
038860403899_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,74,FALSE,No,No
038860406043_101,SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,65,FALSE,Yes,Yes
038860406043_102,SNAP covered,FALSE,2,Separated,Female,Non hispanic,White,Bachelor's degree,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,58,TRUE,Yes,Yes
038860406158_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,87,FALSE,No,No
038860406318_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,Other,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,65,FALSE,No,No
038860406426_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,67,FALSE,No,No
038860406458_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,68,FALSE,No,No
038860406458_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,67,FALSE,No,No
038860406473_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,50,FALSE,No,No
038860406473_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,47,FALSE,No,No
038860406502_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,49,FALSE,No,No
038860406502_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,45,FALSE,No,No
038860406522_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,67,FALSE,No,No
038860406522_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,63,FALSE,No,No
038860406522_103,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,25,FALSE,No,No
038860406646_102,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,69,FALSE,No,No
038860406691_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE,No,No
038860406691_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Asian,Bachelor's degree,Non US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,40,FALSE,No,No
038860406729_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Virginia,59,FALSE,No,No
038860406746_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,88,FALSE,No,No
038860406746_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,88,FALSE,No,No
038860406773_101,SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,High school,US citizen,SNAP covered,"With a job at least 1 but not all weeks, no time on layoff and no time looking for work",Kentucky,70,FALSE,Yes,Yes
038860406873_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,34,FALSE,No,No
038860406873_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,35,FALSE,No,No
038860406948_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,Postgraduate degree,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,35,FALSE,No,No
038860406948_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Hispanic,White,Postgraduate degree,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,41,FALSE,No,No
038860408018_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,59,FALSE,No,No
038860408018_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,66,FALSE,No,No
038860408160_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Alabama,63,FALSE,No,No
038860408167_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,51,TRUE,No,No
038860408258_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,34,FALSE,No,No
038860408258_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,29,FALSE,No,No
038860408280_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,45,FALSE,No,No
038860408280_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,41,FALSE,No,No
038860408280_103,SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,76,FALSE,Yes,Yes
038860408280_105,SNAP covered,FALSE,2,Separated,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,55,FALSE,Yes,No
038860408297_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,71,FALSE,No,No
038860408318_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Other,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,52,FALSE,No,No
038860408318_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,55,FALSE,No,No
038860408318_103,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,Other,Some college,US citizen,SNAP covered,"With a job entire month, worked all weeks",Alabama,24,FALSE,No,Yes
038860408318_104,SNAP covered,FALSE,2,Never married,Female,Non hispanic,Other,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,22,FALSE,Yes,Yes
038860408596_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Kentucky,48,FALSE,No,No
038860408596_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,48,FALSE,No,No
038860408622_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,54,FALSE,No,No
038860408622_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,53,FALSE,No,No
038860408622_103,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,72,FALSE,No,No
038860408622_104,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,51,FALSE,No,No
038860408688_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,74,FALSE,No,No
038860408788_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,52,FALSE,No,No
038860408788_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,49,FALSE,No,No
038860408851_101,SNAP covered,FALSE,2,Separated,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,32,FALSE,Yes,No
038860415110_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,High school,Non US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,33,FALSE,No,No
038860415110_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Hispanic,White,High school,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,34,FALSE,No,No
038860415127_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,60,FALSE,No,No
038860415127_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,62,FALSE,No,No
038860415127_103,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Alabama,35,FALSE,No,No
038860415193_101,Not SNAP covered,FALSE,2,"Married, spouse absent",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,31,FALSE,No,No
038860415193_102,Not SNAP covered,FALSE,2,"Married, spouse absent",Male,Non hispanic,Black,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,35,FALSE,No,No
038860415195_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,64,FALSE,No,No
038860415195_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,65,FALSE,No,No
038860415246_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,65,FALSE,No,No
038860415246_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,65,FALSE,No,No
038860415539_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Hispanic,White,High school,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,37,FALSE,No,No
038860415539_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,High school,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,35,FALSE,No,No
038860415539_103,Not SNAP covered,FALSE,2,Never married,Male,Hispanic,White,Less than high school,Non US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,15,FALSE,No,No
038860415545_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,43,FALSE,No,No
038860415545_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,49,FALSE,No,No
038860415643_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,88,FALSE,No,No
038860415643_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,88,FALSE,No,No
038860418040_101,SNAP covered,FALSE,2,Separated,Female,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,39,FALSE,Yes,Yes
038860418040_103,SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,17,FALSE,Yes,Yes
038860418440_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,68,FALSE,No,No
038860418440_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,70,FALSE,No,No
038860418440_103,SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Kentucky,30,FALSE,Yes,Yes
038860418440_104,SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,31,FALSE,Yes,Yes
038860418584_102,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,59,FALSE,No,No
038860421125_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,76,FALSE,No,No
038860421125_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,73,FALSE,No,No
038860421195_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,50,FALSE,No,No
038860421195_102,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,19,FALSE,No,No
038860421470_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,66,FALSE,No,No
038860421470_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,65,FALSE,No,No
038860421534_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,87,FALSE,No,No
038860421534_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,80,FALSE,No,No
038860421668_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,35,TRUE,No,No
038860421668_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,34,TRUE,No,No
038860421668_105,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,56,FALSE,No,No
038860421935_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,63,FALSE,No,No
038860421935_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Asian,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,55,FALSE,No,No
038860438010_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job at least 1 but not all weeks, some weeks on layoff or looking for work",Virginia,53,FALSE,No,No
038860438010_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,54,FALSE,No,No
038860438010_103,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,27,FALSE,No,No
